NAME,SMILES,PROPERTY
DTXSID2032421,[Li+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.72063E-06
DTXSID90455560,FC(F)(F)C(F)(F)C(F)(F)C(Cl)=C(Cl)Cl,2.89068E-05
DTXSID30628059,FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,9.61612E-07
DTXSID80276963,FC(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C1=CC=CC=C1C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1.38676E-06
DTXSID60382137,FC(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)=C,2.90402E-05
DTXSID80549528,COC1=CC=C(C=C1)C(=O)N=C(C(F)(F)F)C(F)(F)F,2.00909E-05
DTXSID2059930,COC(=O)C(F)(F)C(F)(F)F,0.000935406
DTXSID90228812,FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.97852E-05
DTXSID70837446,CC=C1OC(OC1=O)(C(F)(F)F)C(F)(F)F,0.000746449
DTXSID20566779,NC1=C(C=NC=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.32434E-06
DTXSID1032646,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.66659E-07
DTXSID20619613,FC1(F)C(F)(F)C(F)(F)C(F)(OC(=O)C=C)C(F)(F)C1(F)F,8.62979E-06
DTXSID40334513,CCOC(=O)C(F)C(F)(F)F,0.000816582
DTXSID80297693,CC(=C)CC(Cl)(Cl)C(F)(F)C(F)(F)F,6.54636E-05
DTXSID8074786,FC(F)C(F)(F)OCC(F)(F)F,0.000509331
DTXSID90366248,CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)F,6.54636E-06
DTXSID20285776,FC(F)(F)C(F)(F)C(F)(F)C(=O)C1=CC=CC=C1,1.49968E-05
DTXSID80622108,FC(F)=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.81134E-06
DTXSID10379557,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.86367E-05
DTXSID7040150,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.91072E-05
DTXSID60520390,FC1(F)OC2(OC1(F)F)C(F)(F)C(F)(F)C(F)(F)C2(F)F,0.000158489
DTXSID1071373,CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.000335738
DTXSID90503373,CC(F)C(F)(F)F,0.0374111
DTXSID10508547,CCOC(=O)C(F)(C(F)(F)F)C(F)(F)F,0.000268534
DTXSID9068243,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)NCC=C,0.00016788
DTXSID60542613,FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1,4.89779E-07
DTXSID10773612,CCCCCCCCSSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.8239E-08
DTXSID3071987,NC1=CC=C(OC2=CC=C(C=C2)C(C2=CC=C(OC3=CC=C(N)C=C3)C=C2)(C(F)(F)F)C(F)(F)F)C=C1,2.91743E-09
DTXSID40389028,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC1CC1,1.21619E-05
DTXSID70510944,FC1(F)C(Cl)=C(C#N)C(F)(F)C1(F)F,0.000258821
DTXSID40703705,CC(C)CCOC(=O)[C@H](CC(C)C)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,2.01372E-06
DTXSID50405743,CO[Si](CCCOC(F)(C(F)(F)F)C(F)(F)F)(OC)OC,2.07014E-05
DTXSID90399430,CC1NC2=CC=CC=C2C(O1)(C(F)(F)F)C(F)(F)F,2.85759E-05
DTXSID00840842,FC1(F)CC2=C(C=CC(Cl)=C2)C1(F)F,0.000156675
DTXSID90303693,FC(F)(F)C(=CC(=O)C1=CC=C(Br)C=C1)C(F)(F)F,7.99834E-06
DTXSID60531249,FC(F)(F)N1C(F)(F)C(F)(F)N(C(F)(F)F)C1(Cl)Cl,0.000524807
DTXSID50851029,OC(=O)CCCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.07014E-06
DTXSID00476261,FC(F)(F)C(F)(F)COCC1CO1,0.00346737
DTXSID80663096,FC(F)(F)C(F)(Br)CBr,0.00052723
DTXSID40543663,COC(=O)C1=CC=C(O1)C(F)(F)C(F)(F)C(F)(F)F,2.33884E-05
DTXSID10519219,FC(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)C(F)(F)C(F)(F)F,9.52796E-06
DTXSID6062599,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.000278612
DTXSID90544625,COC(F)(F)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.12853E-05
DTXSID20593823,OC1=CC=C(OCC(F)(F)C(F)F)C=C1,0.000140605
DTXSID20829831,FC(F)(F)C(F)(F)C(F)(F)C1=CC(=O)NC(=S)N1,3.03389E-05
DTXSID00408562,OC(=O)C(F)(F)OC(F)(F)F,0.0164816
DTXSID30700420,COC1=CC(C)=C(C=C1)\N=C(/Cl)C(F)(F)C(F)(F)C(F)(F)F,2.25424E-06
DTXSID90823902,CC(O)=O.CC(O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.59198E-05
DTXSID40337468,FC(F)C(F)(F)CI,0.00206063
DTXSID50232773,FC(F)(Cl)C(F)(F)OCC=C,0.00157036
DTXSID20752175,CCCCCCC=CC(=O)C(F)(F)C(F)(F)F,1.77419E-05
DTXSID20570654,OC1(O)C(F)C(F)(F)C1(F)F,0.0239883
DTXSID40588675,FC(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CS1,3.64754E-05
DTXSID6074128,FC1C(F)(F)OC1(F)F,0.00778037
DTXSID10183954,FC(F)C(F)(F)COC=C,0.0107895
DTXSID5073292,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,0.000430527
DTXSID50524504,FC1=CC(F)(F)C(F)(F)C(F)(F)C=C1F,0.000125603
DTXSID90240817,CC1=CC(=C(C)C=C1NC(=O)NC(=O)C1=C(F)C=CC=C1F)C(O)(C(F)(F)F)C(F)(F)F,2.29087E-07
DTXSID00757522,CC(=O)C=C(S)C(F)(F)C(F)F,0.00654636
DTXSID30531175,CCOC1=CC=C(C=C1)[C@]1(CC(F)(F)C1(F)F)C(O)=O,2.76694E-05
DTXSID10631344,FC1=C(Cl)C(=O)C(F)(F)C1(F)F,0.000605341
DTXSID90797513,FC(F)(F)C(F)(C(F)(F)Cl)C(F)(F)C(F)(F)I,1.98609E-05
DTXSID70506120,FC1(F)C(Cl)=C(I)C(F)(F)C1(F)F,4.29536E-05
DTXSID50792746,CCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(C)F,1.56315E-05
DTXSID20378298,FC(F)(F)C1=CC=CC(=C1)C(F)(F)C(F)(F)C1=CC(=CC=C1)C(F)(F)F,1.3213E-06
DTXSID30635586,[Li+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.00278612
DTXSID10474834,CCO[Si](CCCC(O)(C(F)(F)F)C(F)(F)F)(OCC)OCC,3.0479E-06
DTXSID10631324,FN(C(F)(F)F)C(F)(F)C(F)(F)F,9.07821E-05
DTXSID80524734,NNC(=O)C(O)(NN)C(F)(F)C(F)(F)F,0.0509331
DTXSID90501334,FC(F)(F)C(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,8.12831E-05
DTXSID30379276,COC(F)(C(F)(F)F)C(F)(F)F,0.000595662
DTXSID40617691,FC(F)(F)C(F)(F)C(F)(F)C(=O)N1C2=CC=CC=C2SC2=CC=CC=C12,2.51768E-07
DTXSID4059966,OCC(F)(F)C(F)(F)F,0.00827942
DTXSID30699022,CC(O)(C=C)C(F)(F)C(F)(F)F,0.000583445
DTXSID90648137,OC(=O)CCC(=O)C(F)(C(F)(F)F)C(F)(F)F,0.00049545
DTXSID80335701,CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.96159E-06
DTXSID1037303,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.17761E-05
DTXSID50844092,NC1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,2.99916E-06
DTXSID00600246,OCCOCC(F)(F)C(F)F,0.0157398
DTXSID80664220,FC(C(=O)N1CCCC1)C(F)(F)F,0.00092045
DTXSID7029904,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.10917E-06
DTXSID00698623,CC(=C)C(F)(F)C(F)F,0.00671429
DTXSID4075297,FC(F)C(F)(F)C(F)(F)F,0.00100462
DTXSID40832746,FC1(F)C(F)(F)C(F)(OC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C1(F)F,1.90108E-07
DTXSID70871522,CC(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.56448E-06
DTXSID00531248,FC(F)(F)N1C(F)(F)C(F)(F)N(C(F)(F)F)C1(Br)Br,8.27942E-05
DTXSID80828007,FC(F)(F)C(F)(C(=O)C(F)(F)Br)C(F)(F)F,0.000133045
DTXSID90512006,FC(F)(F)C(=CC=C(C#N)C#N)C(F)(F)F,0.000514044
DTXSID80293630,C1CNCCN1.OC(=O)C(F)(F)C(F)(F)C(F)(F)C(O)=O,0.00105439
DTXSID70340965,FC(F)(F)C(F)(F)C(=O)NCCC1=CC=CC=C1,2.72898E-05
DTXSID40392097,OC(=O)CSC(F)(F)C(F)(F)C(F)(F)F,0.000320627
DTXSID2073229,FC1=C(F)C(F)(F)C1(F)F,0.00125026
DTXSID30289321,NNC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.000648634
DTXSID60842660,[O-][N+](=O)C1=CC=C(OC(=O)N2CC(F)(F)C(F)(F)C2)C=C1,2.97852E-05
DTXSID50526669,OCC(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.23594E-06
DTXSID8059928,OC(=O)C(F)(F)C(F)(F)C(O)=O,0.0138038
DTXSID30207989,OCCC(F)(F)C(F)F,0.058479
DTXSID20556913,FC(F)(F)C(F)(F)C(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,2.32274E-05
DTXSID50554301,CC1=CC(N)=C(N)C=C1OC(F)(F)C(F)F,4.74242E-05
DTXSID90187298,FC1(F)C(F)(F)C(Cl)(Cl)C1(Cl)Cl,0.000179473
DTXSID70560308,FC(F)(F)OC(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CC=C1,8.14704E-06
DTXSID60545588,FC(F)(SCl)C(F)(F)SCl,0.000136144
DTXSID20575043,COC(=O)C1=CC=C(C=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,5.59758E-06
DTXSID70521318,OC(=O)C(F)(F)OC(F)(F)C(F)F,0.00163682
DTXSID80512035,CC1=CC(C)=C(C)C(=C1C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.75792E-08
DTXSID10149712,NC(C1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O)(C(F)(F)F)C(F)(F)F,0.000169824
DTXSID70544244,FC(F)C(F)(F)COC(=O)C(=O)OCC(F)(F)C(F)F,6.57658E-05
DTXSID70633884,OC(=O)CCC(F)(F)C(F)(F)F,0.00391742
DTXSID80548637,FC(F)(F)C(F)(Br)SCC1=CC=CC=C1,3.46737E-05
DTXSID7073771,[O-][N+](=O)C1=CC(Br)=C(NC(=O)C(F)(C(F)(F)F)C(F)(F)F)C=C1,2.79254E-06
DTXSID60782537,FC(F)C(F)(F)C(F)(F)C#CSCC1=CC=CC=C1,1.35207E-05
DTXSID60569865,FC1(F)C(F)(F)S(=O)(=O)C(C2=CC=CC=C2)S(=O)(=O)C1(F)F,2.98538E-05
DTXSID90601025,FC(F)CC(C(F)(F)F)C(F)(F)F,6.08135E-05
DTXSID30342046,COC1=CC=C(COC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C1,6.85488E-06
DTXSID20380215,NC1=CC=C(OC(F)(F)C(F)F)C=C1,0.000102565
DTXSID40371100,[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)C(C2=CC=C(OC3=CC=C(C=C3)[N+]([O-])=O)C=C2)(C(F)(F)F)C(F)(F)F)C=C1,8.31764E-10
DTXSID10561132,CC1=CC(N)=C(C=C1)C(O)(C(F)(F)F)C(F)(F)F,9.22571E-05
DTXSID80382053,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CI,3.77572E-06
DTXSID50844618,OC(=O)C(F)(F)C(F)C(F)(F)OC(F)(F)F,0.000669885
DTXSID30721812,CC(C)(C)C(=O)C(=NNC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)C#N,5.88844E-07
DTXSID30781693,OCCN(CCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.000115878
DTXSID70870515,FC(F)(F)C(F)(F)C(=O)OC(=O)C(F)(F)C(F)(F)F,2.72898E-05
DTXSID3059973,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(=O)=O,5.48277E-06
DTXSID50303816,CCCC(C(O)C1=CC=C(OC)C=C1)C(O)(C(F)(F)F)C(F)(F)F,5.47016E-06
DTXSID40846065,FC1(F)C(F)(F)C(F)(C2=CC=C(Br)C=C2)C1(F)C1=CC=C(Br)C=C1,2.47172E-07
DTXSID70554560,FC12OC1(F)C(F)(F)C(F)(F)C2(F)F,0.000463447
DTXSID90509931,FC(F)=C1C(=C(F)F)C(F)(F)C1(F)F,0.000277332
DTXSID50518347,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CBr,4.62381E-06
DTXSID00850289,FC(F)C(F)(F)OC1=CC=C(C=C1)C(=O)C1CCCCC1,4.75335E-06
DTXSID70609600,FC1(F)C(F)(F)S(=O)(=O)OS(=O)(=O)C1(F)F,0.00088308
DTXSID70177132,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,3.91742E-06
DTXSID10711635,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C=C,6.19441E-05
DTXSID60846724,OC(=O)C(F)(C(F)F)C(F)F,0.0292415
DTXSID70818331,FC(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)C(F)(F)F,9.01571E-05
DTXSID00631979,[O-][N+](=O)C(F)(F)COC(F)(F)C(F)C(F)(F)F,0.000148594
DTXSID20143302,[Na+].CC(OC(=O)C1=CC=C(CC2=C([O-])C3=CC=CC=C3OC2=O)C=C1)(C(F)(F)F)C(F)(F)F,4.54988E-07
DTXSID30701917,OC(CN(C(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=CC=C1,4.77529E-07
DTXSID70236733,CN(C=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.85488E-07
DTXSID10543519,CCS(=O)(=O)C(F)(F)C(F)(F)C(=O)OC,0.00160325
DTXSID1070511,CN(CCOC(=O)C(C)=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.65595E-06
DTXSID20143802,CC1=CC(C)=C(C(=O)CC(O)(C(F)(F)F)C(F)(F)F)C(C)=C1,2.11836E-06
DTXSID90844617,OC(=O)C(F)(F)C(F)C(F)(F)OC(F)(F)C(F)(F)F,6.30957E-05
DTXSID20465531,FC(F)(F)C(F)(C(=O)C1=CC=CC=C1)C(F)(F)F,1.72187E-05
DTXSID00537942,CCO[Si](OCC)(OCC)C1CC(F)(F)C1(F)F,0.000295801
DTXSID70631325,FC(=NC(F)(F)C(F)(F)F)C(F)(F)F,0.00018197
DTXSID30450690,OC1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.27938E-07
DTXSID10292454,FC(F)(F)C(F)(F)C(F)(F)C1=NCCO1,0.000225424
DTXSID90780364,OC(=O)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.49279E-07
DTXSID50382065,CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.60615E-06
DTXSID60730992,CO[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.13329E-06
DTXSID10561137,FC(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,4.75335E-06
DTXSID40617575,FC(F)(F)C1(F)C2=CC=CC=C2CC1(F)F,4.85289E-05
DTXSID50472556,OC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.27942E-06
DTXSID40381087,OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,0.000864968
DTXSID30622310,FC(C(F)(F)F)C(F)(F)OC1=C(F)C=C(Br)C=C1,2.4322E-06
DTXSID80244344,CCOC(=O)[C@@H]1[C@@H](C=C(Br)Br)C1(C(F)(F)F)C(F)(F)F,1.25603E-06
DTXSID20340298,FC(F)(F)C(F)(F)C(F)(F)\C=N\CCC1=CC=CC=C1,6.9024E-06
DTXSID70452810,CCOC(OCC)(C1=CC=CC=C1N)C(F)(F)C(F)(F)C(F)(F)F,6.09537E-06
DTXSID60303822,CC(C(=O)C1=CC=CS1)=C(C(F)(F)F)C(F)(F)F,2.19786E-05
DTXSID70591258,FCOC(F)C(F)(F)F,0.018281
DTXSID20840849,CC1=CC=C(C=C1)C1C(F)(F)C1(F)F,0.00018197
DTXSID90565678,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)C(F)(F)F,4.69894E-06
DTXSID70565479,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.05116E-06
DTXSID20226684,OC(=O)C(F)(F)OC(F)F,0.273527
DTXSID60597163,FC(C(F)(F)F)C(Cl)(Cl)Cl,0.000526017
DTXSID20784476,FC(=C(F)C(F)(F)F)C1=C(F)C(F)=C(F)C(F)=C1F,4.75335E-07
DTXSID00763441,FC(F)(F)C(F)(F)C(F)(F)COC1=CC=C(C=C)C=C1,6.99842E-06
DTXSID1061073,FC(F)(F)C(F)(F)C(F)(F)I,6.54636E-05
DTXSID20433679,FC1CC(F)(F)C1(F)F,0.00327341
DTXSID20834061,CO[Si](OC)(OC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.47016E-07
DTXSID50547011,FCC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.90402E-05
DTXSID20715083,C1CNCCN1.OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.000100462
DTXSID7075260,FC(F)(F)C1(OC(F)(F)C(F)(F)O1)C(F)(F)F,0.000383707
DTXSID10720484,OC(=O)C1CCC(CC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.29851E-07
DTXSID40504259,FC1(F)C(F)(F)C(F)(F)C(F)(C#N)C(F)(F)C1(F)F,7.49894E-05
DTXSID70303792,OC(C1CCC2=C(C=C(C=C2)[N+]([O-])=O)C1=O)(C(F)(F)F)C(F)(F)F,2.09894E-06
DTXSID1021324,FCC(F)(F)F,0.043451
DTXSID10631440,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)(Br)CBr,4.89779E-07
DTXSID70621423,CCCOC(F)(F)C(F)F,0.00952796
DTXSID80548677,C[Si]1(C)O[Si](C)(C)O[Si](C)(CCCOCC(F)(F)C(F)F)O[Si](C)(C)O1,1.12202E-08
DTXSID70721912,FC(OC(F)=C(F)C(F)(F)F)=C(F)C(F)(F)F,0.000158125
DTXSID90803027,OCCCCOC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,2.45471E-05
DTXSID30235085,FC(F)(F)C(F)(F)C1=NC(=NC(=N1)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.44212E-06
DTXSID40204489,FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.91251E-07
DTXSID90820476,FC(F)(F)C(F)(Cl)C(F)(F)OC(Cl)(Cl)Cl,0.000103514
DTXSID10290778,FC(F)(F)C(F)(F)C(F)(F)C1=NN=C(O1)C(F)(F)C(F)(F)C(F)(F)F,3.68129E-06
DTXSID10379294,FC(F)(F)C(F)(F)C(F)(F)OC(F)(I)C(F)(F)F,4.03645E-05
DTXSID20526479,FC1=C(N2CCCC2C1(C(F)(F)F)C(F)(F)F)C(F)(F)F,8.12831E-06
DTXSID60858140,[K+].[O-]S(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.09096E-07
DTXSID10720565,OS(=O)(=O)C1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,1.51356E-07
DTXSID20821436,FC(F)C(F)(F)C(F)(F)C(F)(F)COCC1=CC=CC=C1,1.60325E-05
DTXSID70633400,OC(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.59014E-08
DTXSID60765522,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CN=CN1,2.5293E-05
DTXSID30378825,FC1(F)C(F)(F)C(F)(F)C(F)(Cl)C(F)(Cl)C1(F)F,3.74973E-05
DTXSID60709764,CC1=C(C=C(C=C1)C(F)(F)C(F)(F)F)[N+]([O-])=O,5.22396E-05
DTXSID40505882,FC(F)=C(C(=O)C(F)(F)C(F)(F)F)C(F)(F)F,6.60693E-05
DTXSID50765157,FC(F)(F)C(OC1CCCCCCCCCCC1)C(F)(F)F,1.0617E-06
DTXSID10379835,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.05378E-06
DTXSID20531245,FC(F)(F)C(F)(F)N1SSSSN1C(F)(F)C(F)(F)F,8.14704E-06
DTXSID00195203,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC=C,0.000118032
DTXSID00752178,CC=CC=CC(=O)C(F)(F)C(F)(F)F,0.000397192
DTXSID50398409,OC(=O)C1=CC=C(SC(F)(F)C(F)(F)C(F)(F)F)C=C1,5.04661E-05
DTXSID20143089,FC(F)C(F)(F)SC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C(Cl)=C1,6.09537E-08
DTXSID90180087,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,1.88799E-06
DTXSID60763008,CCCSSC(C(F)(F)F)C(F)(F)F,3.94457E-05
DTXSID00631272,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)I,6.1235E-07
DTXSID20535647,CCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.64816E-06
DTXSID00797867,OCCOCC(F)(F)C(F)(F)COCC1=CC=CC=C1,9.63829E-05
DTXSID60380835,CC(C(F)(F)F)C(F)(F)F,0.00124738
DTXSID40510794,FC(F)(F)C(F)(F)C(=O)C(Cl)(C(F)(F)F)C(F)(F)F,6.96627E-05
DTXSID6070302,CC1=CC=C(C=C1C)C(C1=CC(C)=C(C)C=C1)(C(F)(F)F)C(F)(F)F,1.80302E-07
DTXSID30775956,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CS1,6.223E-07
DTXSID90533615,FC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,4.65586E-06
DTXSID7068689,FC(F)(F)C(OC1=CC=C(C=C1)S(Cl)(=O)=O)=C(C(F)(F)F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,4.18794E-09
DTXSID80235136,CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,6.72977E-07
DTXSID00631434,CC(C)=C(F)C(C(F)(F)F)C(F)(F)F,5.08159E-05
DTXSID40381986,FC(F)(OCC=C)C(F)(F)S(F)(=O)=O,0.00168655
DTXSID30371851,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC,3.25087E-06
DTXSID40851497,FC(F)(F)C(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,4.83059E-06
DTXSID40402943,OC(C(F)(F)F)C(F)(F)C(F)(F)F,0.000598412
DTXSID50768582,FC(=C(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,1.51356E-06
DTXSID9022283,CC(C)(O)C(F)(F)C(F)F,0.0064121
DTXSID60549369,OC(F)C(F)(F)C(F)(F)C(F)(F)CF,0.000701455
DTXSID30822919,OC(=O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.77332E-06
DTXSID10791336,FC(F)C(F)(F)C(F)(F)C(F)=C(C(F)(F)F)C(F)(F)F,2.38232E-06
DTXSID0069042,FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,4.40555E-05
DTXSID5075230,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,6.96627E-06
DTXSID10402617,CCN(CC)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.74116E-06
DTXSID10840131,CC(N)=CC(=O)C(F)(F)C(F)F,0.00166725
DTXSID10379274,FC(F)(F)C(F)(C1CCCCC1I)C(F)(F)F,3.72392E-06
DTXSID70296115,NC(=O)NNC(O)(C(F)(F)F)C(F)(F)F,0.000632412
DTXSID10382142,FC(F)(F)OC(F)(F)C(F)(F)I,4.81948E-05
DTXSID00371287,FC(F)(F)C(F)(F)C(F)(F)C(C=CBr)(C(F)(F)F)C(F)(F)F,3.05492E-06
DTXSID40694205,FC(C1CCCO1)=C(F)C(F)(F)F,0.00166341
DTXSID3037707,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.00278612
DTXSID30395178,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CI,3.60579E-05
DTXSID40144396,CCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC,3.80189E-08
